"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
1.09726014868722e-10,-1.78757106378097,0.153,0.365,3.67999108666721e-06,"PHYH","FDR<0.01 & |log2FC|>1",9.95969039362405,9.95969039362405
1.11002675439351e-10,-1.81894676687751,0.044,0.232,3.72280772888496e-06,"ZNF714","FDR<0.01 & |log2FC|>1",9.95466655351475,9.95466655351475
1.1528644633518e-10,-1.44038013814778,0.301,0.477,3.86647683718928e-06,"MRPL9","FDR<0.01 & |log2FC|>1",9.93822174758681,9.93822174758681
1.1641014111066e-10,-1.87514730029648,0.009,0.173,3.90416331256932e-06,"SPTBN2","FDR<0.01 & |log2FC|>1",9.93400918432052,9.93400918432052
1.18516995120196e-10,-3.26894351903876,0.013,0.179,3.97482298234112e-06,"TMEM144","FDR<0.01 & |log2FC|>1",9.92621936815437,9.92621936815437
1.20681462048244e-10,-4.55187685829753,0,0.155,4.04741487417401e-06,"PSD4","FDR<0.01 & |log2FC|>1",9.91835943701513,9.91835943701513
1.25434411672576e-10,-3.91300262620724,0.013,0.177,4.20681929867485e-06,"ANXA3","FDR<0.01 & |log2FC|>1",9.9015833028247,9.9015833028247
1.26264725594409e-10,-2.2746835621447,0.297,0.515,4.2346663669853e-06,"CKB","FDR<0.01 & |log2FC|>1",9.89871796076211,9.89871796076211
1.27181880408513e-10,-0.766827302875268,0.052,0.246,4.26542590514072e-06,"GPR89A","FDR<0.05",9.89557475817766,9.89557475817766
1.31833300195096e-10,0.946713055011812,0.616,0.511,4.42142522194314e-06,"ARPC1A","FDR<0.05",9.87997487605225,9.87997487605225
1.34093180854201e-10,-0.967890438124674,0.114,0.335,4.49721709948818e-06,"ACBD5","FDR<0.05",9.8725933071051,9.8725933071051
1.34287901078831e-10,-1.02495779943644,0.192,0.43,4.50374762638182e-06,"SH3YL1","FDR<0.01 & |log2FC|>1",9.87196311414737,9.87196311414737
1.41116538002749e-10,-2.54319448417672,0.035,0.213,4.73276645153621e-06,"NIPAL3","FDR<0.01 & |log2FC|>1",9.85042208658261,9.85042208658261
1.41552899317584e-10,-2.03107974726717,0.048,0.234,4.74740113731312e-06,"TKFC","FDR<0.01 & |log2FC|>1",9.84908123089278,9.84908123089278
1.41831797781244e-10,-0.680817259894624,0.131,0.355,4.75675483398735e-06,"ARSD","FDR<0.05",9.84822639219383,9.84822639219383
1.42239768254177e-10,-1.42039235986327,0.105,0.325,4.77043734770858e-06,"DNAJC5","FDR<0.01 & |log2FC|>1",9.8469789639527,9.8469789639527
1.44580646224328e-10,-2.70645394262403,0.017,0.186,4.84894571307153e-06,"LRRC61","FDR<0.01 & |log2FC|>1",9.83988983844205,9.83988983844205
1.45676605869938e-10,0.615199407455512,0.109,0.031,4.88570200766598e-06,"RFTN2","FDR<0.05",9.83661018575466,9.83661018575466
1.45912082696341e-10,-6.56616202908168,0.004,0.161,4.8935994294699e-06,"ROPN1","FDR<0.01 & |log2FC|>1",9.8359087435344,9.8359087435344
1.46281298459763e-10,-1.12651698567363,0.031,0.208,4.90598218774354e-06,"SHROOM3","FDR<0.01 & |log2FC|>1",9.83481119332027,9.83481119332027
1.46308933175019e-10,-1.26799668631613,0.079,0.286,4.90690900082379e-06,"SDHAF1","FDR<0.01 & |log2FC|>1",9.8347291563752,9.8347291563752
1.47428958995023e-10,-1.3748858472179,0.153,0.382,4.94447242677509e-06,"RANGAP1","FDR<0.01 & |log2FC|>1",9.8314172010329,9.8314172010329
1.47762196129412e-10,-3.37648779625466,0.004,0.163,4.95564853378823e-06,"REEP6","FDR<0.01 & |log2FC|>1",9.83043666277763,9.83043666277763
1.48178701071007e-10,-2.06493412588656,0.048,0.234,4.96961727651945e-06,"GAS8","FDR<0.01 & |log2FC|>1",9.82921421654623,9.82921421654623
1.52017221199819e-10,-1.38397860071771,0.236,0.456,5.09835356459952e-06,"MYO10","FDR<0.01 & |log2FC|>1",9.81810721042098,9.81810721042098
1.53605402330794e-10,-1.26939634294265,0.061,0.261,5.15161798337018e-06,"TEX2","FDR<0.01 & |log2FC|>1",9.81359350981756,9.81359350981756
1.57388160412629e-10,-2.91169106110629,0.031,0.204,5.27848412391876e-06,"ERMP1","FDR<0.01 & |log2FC|>1",9.80302794072446,9.80302794072446
1.62136123259907e-10,1.15325707349669,0.201,0.082,5.43772130189076e-06,"PDE4A","FDR<0.01 & |log2FC|>1",9.7901202153508,9.7901202153508
1.64458610582011e-10,2.11549858301761,0.1,0.028,5.5156128816995e-06,"TRANK1","FDR<0.01 & |log2FC|>1",9.78394338317034,9.78394338317034
1.66685651670974e-10,-1.05595587065084,0.061,0.259,5.59030338574113e-06,"EPB41L5","FDR<0.01 & |log2FC|>1",9.77810178270536,9.77810178270536
1.69189029206678e-10,1.39776887839206,0.498,0.39,5.67426166153358e-06,"FNDC3B","FDR<0.01 & |log2FC|>1",9.77162780151847,9.77162780151847
1.71983196449434e-10,0.861768128854851,0.607,0.472,5.7679724425211e-06,"FBXO32","FDR<0.05",9.7645139835912,9.7645139835912
1.82017292451438e-10,0.361544918748741,0.341,0.185,6.10449595423633e-06,"FYN","FDR<0.05",9.73988735014963,9.73988735014963
1.82980771186592e-10,-1.92602182850702,0.066,0.261,6.13680910405591e-06,"PLXNB1","FDR<0.01 & |log2FC|>1",9.73759454636973,9.73759454636973
1.83872453992347e-10,-1.22689591536255,0.048,0.237,6.16671436199534e-06,"KIAA1671","FDR<0.01 & |log2FC|>1",9.73548332772318,9.73548332772318
1.84136424740964e-10,-1.82206166436525,0.026,0.2,6.17556741296247e-06,"CCDC85C","FDR<0.01 & |log2FC|>1",9.7348602935205,9.7348602935205
1.84970095400204e-10,-3.88317300382092,0.004,0.161,6.20352705953203e-06,"AL445524.1","FDR<0.01 & |log2FC|>1",9.73289847944819,9.73289847944819
1.85085021061739e-10,1.65575786194863,0.214,0.095,6.2073814363686e-06,"SAMD4A","FDR<0.01 & |log2FC|>1",9.73262872729496,9.73262872729496
1.85830817732235e-10,-4.44156117277834,0.004,0.161,6.23239396510371e-06,"TMC5","FDR<0.01 & |log2FC|>1",9.73088226202585,9.73088226202585
1.86048016618369e-10,-1.15265028030295,0.096,0.305,6.23967838134684e-06,"CLUH","FDR<0.01 & |log2FC|>1",9.73037495545319,9.73037495545319
1.86894697775227e-10,-1.07328478688393,0.681,0.747,6.26807437398558e-06,"DNAJB6","FDR<0.01 & |log2FC|>1",9.72840301943243,9.72840301943243
1.87915344707943e-10,-1.00006730093504,0.157,0.382,6.30230483081499e-06,"NSMCE2","FDR<0.01 & |log2FC|>1",9.72603775502512,9.72603775502512
1.91920391885637e-10,-4.26916393905457,0.114,0.297,6.43662610306049e-06,"HLA-DPB1","FDR<0.01 & |log2FC|>1",9.71687887824575,9.71687887824575
1.93783534148289e-10,-2.6026365411072,0.044,0.224,6.49911216826532e-06,"AIF1L","FDR<0.01 & |log2FC|>1",9.71268312786493,9.71268312786493
1.94854313692541e-10,1.85632542532714,0.389,0.273,6.53502397262045e-06,"YAP1","FDR<0.01 & |log2FC|>1",9.71028997533636,9.71028997533636
1.95274226827166e-10,-1.18455761519764,0.057,0.246,6.5491070193295e-06,"GEMIN7","FDR<0.01 & |log2FC|>1",9.70935507307349,9.70935507307349
1.98187626364281e-10,1.18509061404074,0.546,0.417,6.64681661300526e-06,"RND3","FDR<0.01 & |log2FC|>1",9.70292346372291,9.70292346372291
2.02353523782208e-10,2.52718295185263,0.131,0.044,6.7865324806077e-06,"CSRNP3","FDR<0.01 & |log2FC|>1",9.69388922840687,9.69388922840687
2.0395808125805e-10,-4.18275195385964,0,0.152,6.84034612923248e-06,"ESRP2","FDR<0.01 & |log2FC|>1",9.6904590823241,9.6904590823241
2.05057419433616e-10,-1.64143642750574,0.009,0.169,6.87721573296463e-06,"RIPK4","FDR<0.01 & |log2FC|>1",9.6881245123517,9.6881245123517
2.06021725563631e-10,-1.33700304481101,0.092,0.306,6.90955663195306e-06,"TSEN54","FDR<0.01 & |log2FC|>1",9.68608697965563,9.68608697965563
2.15766512820972e-10,-5.76519872439031,0.017,0.177,7.23637730698975e-06,"C1QC","FDR<0.01 & |log2FC|>1",9.66601595736198,9.66601595736198
2.16049014662937e-10,-2.73919469018441,0.14,0.342,7.24585185376558e-06,"ZNF331","FDR<0.01 & |log2FC|>1",9.66544771003975,9.66544771003975
2.16072702643568e-10,-1.21608173884839,0.026,0.2,7.24664630125999e-06,"PIR","FDR<0.01 & |log2FC|>1",9.6654000958659,9.6654000958659
2.20459634578604e-10,1.13890063052913,0.179,0.07,7.39377522449721e-06,"FMNL3","FDR<0.01 & |log2FC|>1",9.65667091678372,9.65667091678372
2.21989873611719e-10,-1.83822464486263,0.052,0.241,7.44509638118985e-06,"GCNT2","FDR<0.01 & |log2FC|>1",9.65366683606674,9.65366683606674
2.30558320361189e-10,-1.13521337687421,0.166,0.391,7.73246494827356e-06,"EXOSC7","FDR<0.01 & |log2FC|>1",9.63721920039426,9.63721920039426
2.31706336730259e-10,2.41051801728366,0.105,0.031,7.77096712125942e-06,"MIR497HG","FDR<0.01 & |log2FC|>1",9.63506208891459,9.63506208891459
2.31968205396217e-10,-2.21448420792677,0.031,0.202,7.77974967257833e-06,"CHI3L1","FDR<0.01 & |log2FC|>1",9.6345715373817,9.6345715373817
2.37399955963218e-10,-0.848836615616105,0.092,0.304,7.96191972309441e-06,"MRGBP","FDR<0.05",9.62451936594138,9.62451936594138
2.38742363595092e-10,-1.45853076191722,0.022,0.189,8.00694139025221e-06,"PSAT1","FDR<0.01 & |log2FC|>1",9.62207051085019,9.62207051085019
2.40865344977794e-10,-4.49742688570139,0,0.151,8.07814193986526e-06,"FAM69B","FDR<0.01 & |log2FC|>1",9.61822568056443,9.61822568056443
2.40865345716726e-10,-4.96255476189552,0,0.151,8.07814196464755e-06,"FAM83B","FDR<0.01 & |log2FC|>1",9.6182256792321,9.6182256792321
2.42450264546983e-10,1.94481426471741,0.253,0.127,8.13129697237673e-06,"SMIM3","FDR<0.01 & |log2FC|>1",9.61537733767247,9.61537733767247
2.43550803979261e-10,-3.53402769899796,0.004,0.159,8.16820686385645e-06,"SAMD12","FDR<0.01 & |log2FC|>1",9.61341043245156,9.61341043245156
2.4548521123932e-10,1.83184628293166,0.109,0.032,8.23308301454431e-06,"KCNQ3","FDR<0.01 & |log2FC|>1",9.60997466594677,9.60997466594677
2.46322738058046e-10,-1.15443148454645,0.135,0.352,8.26117198899075e-06,"PPP1R16A","FDR<0.01 & |log2FC|>1",9.60849549657607,9.60849549657607
2.47096812352436e-10,-1.84031116452804,0.048,0.233,8.28713289267599e-06,"HSD3B7","FDR<0.01 & |log2FC|>1",9.60713285713405,9.60713285713405
2.49993469217617e-10,-6.68141849351873,0.009,0.164,8.38428097062043e-06,"LCN2","FDR<0.01 & |log2FC|>1",9.60207133660716,9.60207133660716
2.56112027052908e-10,1.18012262754536,0.528,0.432,8.58948516330042e-06,"RAB11B","FDR<0.01 & |log2FC|>1",9.59157002652936,9.59157002652936
2.57528818949258e-10,-1.29474974681182,0.341,0.547,8.63700152992022e-06,"WBP2","FDR<0.01 & |log2FC|>1",9.58917416386431,9.58917416386431
2.58495073672934e-10,-1.48169644909528,0.223,0.437,8.66940778084285e-06,"CD2AP","FDR<0.01 & |log2FC|>1",9.58754772915436,9.58754772915436
2.6532502846813e-10,-0.82109645570544,0.328,0.545,8.89847080476414e-06,"BUD23","FDR<0.05",9.5762217805005,9.5762217805005
2.65362971445353e-10,-1.67962117074404,0.052,0.24,8.89974333633425e-06,"FAH","FDR<0.01 & |log2FC|>1",9.57615967837773,9.57615967837773
2.67310127046321e-10,-3.49136577430991,0.009,0.167,8.96504704087951e-06,"CCDC88C","FDR<0.01 & |log2FC|>1",9.57298458768184,9.57298458768184
2.77684303706134e-10,-1.09566343342371,0.105,0.322,9.31297617769632e-06,"HSBP1L1","FDR<0.01 & |log2FC|>1",9.55644866834651,9.55644866834651
2.81767681686963e-10,1.09686225583472,0.515,0.414,9.44992450841737e-06,"PURA","FDR<0.01 & |log2FC|>1",9.55010882126896,9.55010882126896
2.82133792720673e-10,-1.26003044242341,0.205,0.427,9.46220314026593e-06,"CNOT3","FDR<0.01 & |log2FC|>1",9.54954489288338,9.54954489288338
2.84192034223725e-10,-1.89839622082235,0.087,0.278,9.53123244379529e-06,"HOXB2","FDR<0.01 & |log2FC|>1",9.54638809931905,9.54638809931905
2.87877881802106e-10,-0.406256879866874,0.022,0.19,9.65484839987904e-06,"SAPCD2","FDR<0.05",9.54079170150018,9.54079170150018
2.91180283797615e-10,-4.35136714105051,0,0.15,9.7656043580044e-06,"GPR160","FDR<0.01 & |log2FC|>1",9.53583803501761,9.53583803501761
2.9210870337094e-10,-0.157772241509468,0.026,0.196,9.79674169365457e-06,"ARHGAP39","FDR<0.05",9.5344555030413,9.5344555030413
2.9532903588874e-10,-5.91668568291585,0.009,0.163,9.90474520563655e-06,"CLEC7A","FDR<0.01 & |log2FC|>1",9.52969385237003,9.52969385237003
2.98749394965568e-10,-5.11681532775447,0.004,0.158,1.00194572083552e-05,"UGT8","FDR<0.01 & |log2FC|>1",9.5246929655865,9.5246929655865
2.99054961269474e-10,-1.46618087220094,0.262,0.49,1.00297052910556e-05,"FAM107B","FDR<0.01 & |log2FC|>1",9.52424898832266,9.52424898832266
3.07086869634694e-10,-4.69768812210273,0.022,0.182,1.02990794338084e-05,"PREX1","FDR<0.01 & |log2FC|>1",9.51273875264553,9.51273875264553
3.08961242715074e-10,-2.51633149448948,0.074,0.268,1.03619421581782e-05,"TRIM2","FDR<0.01 & |log2FC|>1",9.51009599672621,9.51009599672621
3.20999755082729e-10,-1.7410991052671,0.061,0.253,1.07656897859645e-05,"MAPKAPK3","FDR<0.01 & |log2FC|>1",9.49349529895419,9.49349529895419
3.25976643787999e-10,-0.731857205842037,0.301,0.542,1.09326046793619e-05,"AZIN1","FDR<0.05",9.48681351599762,9.48681351599762
3.26543533638524e-10,-1.66766288662823,0.074,0.264,1.09516170311688e-05,"NUDCD1","FDR<0.01 & |log2FC|>1",9.48605891191214,9.48605891191214
3.29997772750474e-10,-1.14346336959728,0.389,0.549,1.10674653025054e-05,"NME1","FDR<0.01 & |log2FC|>1",9.48148899129012,9.48148899129012
3.41133683889114e-10,-2.10301794998232,0.114,0.302,1.14409414902731e-05,"RAB20","FDR<0.01 & |log2FC|>1",9.46707539579366,9.46707539579366
3.42206268068397e-10,-1.20960639908125,0.114,0.327,1.14769138184779e-05,"AIFM1","FDR<0.01 & |log2FC|>1",9.46571203990717,9.46571203990717
3.45032048409845e-10,1.44814256244333,0.1,0.028,1.15716848395694e-05,"PDPN","FDR<0.01 & |log2FC|>1",9.46214056347421,9.46214056347421
3.51684465750531e-10,0.445694027478053,0.869,0.815,1.17947936123413e-05,"PFDN5","FDR<0.05",9.4538468144747,9.4538468144747
3.55388232823613e-10,-2.98907593659278,0.039,0.21,1.19190105524383e-05,"TMEM97","FDR<0.01 & |log2FC|>1",9.44929695611535,9.44929695611535
3.67131591976627e-10,-2.2297487630251,0.1,0.291,1.23128593317121e-05,"BYSL","FDR<0.01 & |log2FC|>1",9.43517824248924,9.43517824248924
3.74190664284801e-10,-1.76381001623248,0.057,0.243,1.25496064987836e-05,"SLC25A19","FDR<0.01 & |log2FC|>1",9.42690705195138,9.42690705195138
3.76698350301675e-10,1.29595563605652,0.1,0.028,1.26337092724176e-05,"HECW2","FDR<0.01 & |log2FC|>1",9.42400628172519,9.42400628172519
3.78061994641888e-10,-1.81967042970834,0.057,0.245,1.26794431762996e-05,"THUMPD2","FDR<0.01 & |log2FC|>1",9.42243697867266,9.42243697867266
3.81293275490322e-10,-1.71862372132203,0.052,0.237,1.27878138733944e-05,"BCR","FDR<0.01 & |log2FC|>1",9.41874085390073,9.41874085390073
3.87798418219428e-10,-1.86466518552262,0.031,0.203,1.30059833502432e-05,"EFNA5","FDR<0.01 & |log2FC|>1",9.41139396668582,9.41139396668582
3.90133341748474e-10,-2.21660892814527,0.026,0.194,1.30842920155603e-05,"ITGB4","FDR<0.01 & |log2FC|>1",9.40878693223472,9.40878693223472
3.90392754078988e-10,1.34338645350252,0.546,0.452,1.30929921863011e-05,"UBA2","FDR<0.01 & |log2FC|>1",9.40849825169365,9.40849825169365
3.9552276367567e-10,-0.563175399130445,0.948,0.939,1.32650424481546e-05,"RPS14","FDR<0.05",9.40282851632753,9.40282851632753
3.95975680545111e-10,-4.35486025913626,0,0.148,1.32802323741219e-05,"KRT80","FDR<0.01 & |log2FC|>1",9.4023314861184,9.4023314861184
3.98770808663804e-10,-3.51040438903357,0.004,0.156,1.33739753809666e-05,"EPPK1","FDR<0.01 & |log2FC|>1",9.39927664098285,9.39927664098285
3.99971827454747e-10,2.10026143117834,0.384,0.274,1.34142551491773e-05,"RBFOX2","FDR<0.01 & |log2FC|>1",9.39797059770162,9.39797059770162
4.05280343491546e-10,-0.509290056316401,0.153,0.395,1.35922921600195e-05,"DHRS3","FDR<0.05",9.39224445947116,9.39224445947116
4.06473141300292e-10,-1.04157821355873,0.009,0.163,1.36322962129292e-05,"TRIP13","FDR<0.01 & |log2FC|>1",9.39096814618418,9.39096814618418
4.06882612727207e-10,-0.17741155514165,0.031,0.205,1.36460290656451e-05,"FAAH","FDR<0.05",9.39053086841157,9.39053086841157
4.11486854365611e-10,-1.51566399046305,0.245,0.462,1.38004461217139e-05,"COPS3","FDR<0.01 & |log2FC|>1",9.38564403449222,9.38564403449222
4.17985954967171e-10,-1.48681747783947,0.328,0.527,1.4018412957689e-05,"CKS2","FDR<0.01 & |log2FC|>1",9.37883831100663,9.37883831100663
4.24978929843992e-10,-6.79275294890323,0.004,0.154,1.42529433491078e-05,"PTPRC","FDR<0.01 & |log2FC|>1",9.37163260143045,9.37163260143045
4.25022875788827e-10,-3.9281814462983,0,0.147,1.42544172082057e-05,"LINC00992","FDR<0.01 & |log2FC|>1",9.37158769451088,9.37158769451088
4.2874934097195e-10,-0.606204777314551,0.079,0.282,1.43793953975173e-05,"MFSD3","FDR<0.05",9.36779653450011,9.36779653450011
4.32646273268821e-10,-3.16271732935399,0.079,0.267,1.45100907128897e-05,"MAPK8IP1","FDR<0.01 & |log2FC|>1",9.36386703286137,9.36386703286137
4.33761644800244e-10,1.47143476863663,0.415,0.289,1.45474980433106e-05,"ZNF503","FDR<0.01 & |log2FC|>1",9.36274885293973,9.36274885293973
4.35565755927075e-10,-0.99536045189794,0.424,0.583,1.46080043222823e-05,"PDXK","FDR<0.05",9.3609462716998,9.3609462716998
4.38182206726644e-10,-1.32317453224915,0.17,0.394,1.46957548491982e-05,"GNA13","FDR<0.01 & |log2FC|>1",9.3583452618217,9.3583452618217
4.39270971451864e-10,-1.10477028882859,0.175,0.394,1.47322698405526e-05,"SH3BP5","FDR<0.01 & |log2FC|>1",9.35726749547089,9.35726749547089
4.43610612363927e-10,-0.804322365716693,0.45,0.635,1.48778127174614e-05,"TUBA1C","FDR<0.05",9.35299807290168,9.35299807290168
4.44330474660869e-10,-0.660393593278073,0.943,0.942,1.49019554591762e-05,"RPL32","FDR<0.05",9.35229389940109,9.35229389940109
4.48046926320673e-10,-1.98411594362974,0.039,0.215,1.50265978149427e-05,"AP002360.1","FDR<0.01 & |log2FC|>1",9.34867649766515,9.34867649766515
4.55301529853534e-10,-1.9090148542013,0.087,0.279,1.52699027082278e-05,"MAD2L1BP","FDR<0.01 & |log2FC|>1",9.34170089042137,9.34170089042137
4.59789436008977e-10,-2.49948224894499,0.013,0.172,1.54204181048691e-05,"AC012640.2","FDR<0.01 & |log2FC|>1",9.33744101117834,9.33744101117834
4.704328731701e-10,-0.511510359264661,0.092,0.297,1.57773777003788e-05,"MTMR12","FDR<0.05",9.32750233800005,9.32750233800005
4.71235321630343e-10,-1.36462958170719,0.319,0.485,1.58042902168384e-05,"TRAF4","FDR<0.01 & |log2FC|>1",9.32676216428584,9.32676216428584
4.78186846535181e-10,-6.04889553458069,0,0.146,1.60374304590969e-05,"GPR37","FDR<0.01 & |log2FC|>1",9.3204023741754,9.3204023741754
4.78191177869593e-10,0.677018647243802,0.782,0.671,1.60375757233904e-05,"PCBP2","FDR<0.05",9.32039844042831,9.32039844042831
4.82145232954309e-10,-0.992818447801561,0.148,0.376,1.61701868228216e-05,"HIBCH","FDR<0.05",9.31682212281912,9.31682212281912
4.86280823713699e-10,-1.45670930349241,0.017,0.179,1.630888626571e-05,"BEX5","FDR<0.01 & |log2FC|>1",9.31311285632023,9.31311285632023
4.87347302135869e-10,-1.65927243162316,0.148,0.353,1.63446538190328e-05,"WAC-AS1","FDR<0.01 & |log2FC|>1",9.31216143376625,9.31216143376625
4.95016535745102e-10,-2.22382261467136,0.1,0.304,1.66018645758192e-05,"DUSP16","FDR<0.01 & |log2FC|>1",9.3053802934646,9.3053802934646
5.0241267004997e-10,-2.39532696258774,0.026,0.192,1.68499161281359e-05,"SIPA1L3","FDR<0.01 & |log2FC|>1",9.29893941691536,9.29893941691536
5.02684678085542e-10,-1.13012075019632,0.109,0.321,1.68590387336329e-05,"SNAP47","FDR<0.01 & |log2FC|>1",9.29870435193984,9.29870435193984
5.06721282027896e-10,1.47484055396471,0.454,0.359,1.69944183566516e-05,"CALCOCO2","FDR<0.01 & |log2FC|>1",9.29523085518598,9.29523085518598
5.11554375591637e-10,1.01832675348722,0.223,0.101,1.71565106485923e-05,"MDFIC","FDR<0.01 & |log2FC|>1",9.29110819623476,9.29110819623476
5.13219529829922e-10,0.0842778305631386,0.253,0.117,1.72123565914359e-05,"BACE1","FDR<0.05",9.28969682553174,9.28969682553174
5.19980426159961e-10,1.67997494955772,0.284,0.154,1.74391035325528e-05,"EPHA2","FDR<0.01 & |log2FC|>1",9.28401300438581,9.28401300438581
5.25072094563245e-10,-1.94300458460473,0.026,0.193,1.76098679074621e-05,"ENPP5","FDR<0.01 & |log2FC|>1",9.27978106207713,9.27978106207713
5.62733845220388e-10,-0.312890975751486,0.358,0.194,1.88729677010014e-05,"DPYSL2","FDR<0.05",9.24969696373277,9.24969696373277
5.80907672740735e-10,-4.04927853016313,0.004,0.153,1.94824815283788e-05,"RNF223","FDR<0.01 & |log2FC|>1",9.23589288724049,9.23589288724049
5.81689387593094e-10,-0.816073971947441,0.074,0.272,1.95086986810972e-05,"CCDC57","FDR<0.05",9.23530885944695,9.23530885944695
5.97835643267818e-10,-1.58981236149239,0.079,0.272,2.00502118039161e-05,"TYSND1","FDR<0.01 & |log2FC|>1",9.22341819566497,9.22341819566497
6.05013518317739e-10,-5.38215889522621,0,0.145,2.02909433773403e-05,"AP000527.1","FDR<0.01 & |log2FC|>1",9.21823492143809,9.21823492143809
6.06567145008788e-10,-1.39788480086406,0.052,0.233,2.03430489093047e-05,"AR","FDR<0.01 & |log2FC|>1",9.21712111715067,9.21712111715067
6.15513824472134e-10,-2.62854056421665,0.052,0.228,2.06431026451464e-05,"TMEM206","FDR<0.01 & |log2FC|>1",9.21076218834674,9.21076218834674
6.157913541184e-10,-1.13318843223309,0.135,0.346,2.06524104344229e-05,"UNC119","FDR<0.01 & |log2FC|>1",9.21056641300513,9.21056641300513
6.21691821542006e-10,-2.76406409564547,0.013,0.169,2.08503003108758e-05,"C5orf30","FDR<0.01 & |log2FC|>1",9.20642484580949,9.20642484580949
6.3331431872874e-10,-0.341399755209671,0.183,0.069,2.12400956215245e-05,"CLDN11","FDR<0.05",9.19838069281181,9.19838069281181
6.33341154987125e-10,-5.8992514098538,0.009,0.158,2.12409956559582e-05,"SOX17","FDR<0.01 & |log2FC|>1",9.19836229027193,9.19836229027193
6.36755606643303e-10,-1.89441899278437,0.083,0.276,2.13555095356031e-05,"SGK3","FDR<0.01 & |log2FC|>1",9.19602722237765,9.19602722237765
6.54731904685276e-10,-1.14131272996332,0.227,0.456,2.19583986193348e-05,"ZNF622","FDR<0.01 & |log2FC|>1",9.18393649565787,9.18393649565787
