"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
1.42988503917272e-09,-9.0120416745808,0,0.239,4.79554844437747e-05,"S100A9","Downregulated"
1.44891692077194e-09,-2.55401566762102,0.058,0.329,4.85937756888494e-05,"FADS2","Downregulated"
1.50334938118202e-09,-1.87330036209256,0.067,0.344,5.04193315460825e-05,"GLI4","Downregulated"
1.51580785489432e-09,-2.57249724198606,0.267,0.54,5.08371638374457e-05,"TSEN34","Downregulated"
1.52625202806012e-09,-3.84759757784295,0.017,0.264,5.11874405170803e-05,"VASN","Downregulated"
1.53904945325527e-09,2.3056202643927,0.317,0.141,5.16166405632751e-05,"HOPX","Upregulated"
1.5612339979055e-09,-4.81645008942923,0,0.238,5.23606658217545e-05,"LRRC26","Downregulated"
1.56389611631801e-09,-4.78672792815809,0.008,0.251,5.24499479490735e-05,"TMEM238","Downregulated"
1.58741709607278e-09,-1.86871167170474,0.05,0.319,5.32387945680888e-05,"ADK","Downregulated"
1.62152068917733e-09,-1.27696992671042,0.35,0.607,5.43825608736293e-05,"TMEM258","Downregulated"
1.63820507775573e-09,-2.23895313049096,0.025,0.283,5.49421218977717e-05,"PCAT6","Downregulated"
1.64976355767366e-09,-2.48785682587837,0.092,0.361,5.53297701972591e-05,"WDR34","Downregulated"
1.65530457120328e-09,-4.51760161613198,0,0.238,5.55156047090156e-05,"PRKCZ","Downregulated"
1.66551004623271e-09,-1.78140306237462,0.175,0.456,5.58578759305525e-05,"NCBP2-AS2","Downregulated"
1.68824843878179e-09,-1.4985093738539,0.333,0.574,5.66204761398637e-05,"PRDX4","Downregulated"
1.78882723807224e-09,-1.63906972282817,0.208,0.502,5.99936879104667e-05,"RAB8A","Downregulated"
1.78948949414872e-09,-1.83605348116479,0.517,0.707,6.00158986547599e-05,"EIF3E","Downregulated"
1.8147418596856e-09,-3.00653046750889,0.017,0.267,6.08628124901358e-05,"SNX8","Downregulated"
1.82512677860332e-09,-2.5673964533837,0.067,0.341,6.12111019007983e-05,"NUDT1","Downregulated"
1.93224845662432e-09,-3.92739451009684,0.008,0.251,6.48037487382665e-05,"TFAP2C","Downregulated"
1.93803675883558e-09,-3.43320108011252,0.008,0.252,6.49978768178275e-05,"PAK1","Downregulated"
1.94621320125949e-09,-5.29888677387877,0.008,0.247,6.52720983438408e-05,"LINC00623","Downregulated"
1.94720953332664e-09,1.94270796387823,0.05,0.006,6.53055133287088e-05,"TRGC2","Upregulated"
1.97458254081741e-09,1.47916073817057,0.783,0.712,6.62235492539344e-05,"GADD45B","Upregulated"
2.00110147645436e-09,-6.08692300646748,0,0.236,6.71129413173262e-05,"S100P","Downregulated"
2.01377483652038e-09,1.85870774296807,0.217,0.071,6.75379804672206e-05,"IRAK3","Upregulated"
2.03046178671059e-09,-4.37346330850034,0,0.236,6.80976274026997e-05,"SPINT1-AS1","Downregulated"
2.08542702578786e-09,-1.10869714836278,0.133,0.428,6.99410515908731e-05,"CBX1","Downregulated"
2.1375916034789e-09,-2.08632075514711,0.025,0.277,7.16905471974753e-05,"GPT2","Downregulated"
2.16022436465095e-09,1.67970805407067,0.125,0.029,7.24496047416636e-05,"GJC1","Upregulated"
2.17713959103198e-09,-4.70372511908144,0.008,0.245,7.30169076040305e-05,"MYH14","Downregulated"
2.1899901478753e-09,2.37573918355931,0.292,0.127,7.34478895794419e-05,"NOVA1","Upregulated"
2.20377991913633e-09,1.86230230534835,0.517,0.374,7.39103709279942e-05,"YES1","Upregulated"
2.21050805730854e-09,-1.60032438235349,0.317,0.569,7.41360192260137e-05,"CDC42SE1","Downregulated"
2.25220427668264e-09,-2.21883806126347,0.075,0.343,7.55344270313822e-05,"PYCR1","Downregulated"
2.25605566094646e-09,-0.940056206101865,0.583,0.767,7.56635947568224e-05,"TPI1","Downregulated"
2.27069980271994e-09,-1.63697964318612,0.367,0.592,7.61547299836213e-05,"PHB","Downregulated"
2.31220007674175e-09,-1.65164996643644,0.217,0.506,7.75465661737649e-05,"SUMO3","Downregulated"
2.37106277416272e-09,1.56002554059376,0.575,0.465,7.95207033198694e-05,"CYB5R3","Upregulated"
2.37265445510105e-09,-2.84320038192528,0.167,0.421,7.95740851151789e-05,"FABP5","Downregulated"
2.39917964427505e-09,2.4156592018861,0.183,0.058,8.04636869096967e-05,"KCNN3","Upregulated"
2.41056591025148e-09,-1.49194252782147,0.342,0.623,8.0845559498014e-05,"EIF4A3","Downregulated"
2.41566810743278e-09,-3.01913117118307,0.017,0.264,8.10166769870807e-05,"MCCC1","Downregulated"
2.43066298967987e-09,3.90480410992669,0.058,0.008,8.15195753478833e-05,"ATP8A2","Upregulated"
2.44492002793919e-09,1.37437074600082,0.608,0.505,8.19977278970246e-05,"ABHD17A","Upregulated"
2.53844930896119e-09,1.82818759361399,0.433,0.268,8.51345129239403e-05,"BCAP29","Upregulated"
2.56280785174617e-09,-2.25526250578892,0.092,0.369,8.5951449731863e-05,"ATP6V0E2","Downregulated"
2.63620857594414e-09,2.23696854118002,0.225,0.078,8.84131632200147e-05,"PTGS2","Upregulated"
2.6544309882617e-09,-0.961658011250028,0.683,0.833,8.90243064843208e-05,"HSPD1","Downregulated"
2.73026865396218e-09,-2.38911509708598,0.117,0.392,9.15677501165836e-05,"MRPS18A","Downregulated"
2.73272685418607e-09,-1.14038456314766,0.133,0.423,9.16501932356924e-05,"FDFT1","Downregulated"
2.79104372627618e-09,0.938951068790625,0.817,0.727,9.36060244918505e-05,"RHOB","Upregulated"
2.81579939329363e-09,-1.23722300364824,0.433,0.665,9.44362800522818e-05,"CCT3","Downregulated"
2.86633428660112e-09,-2.83375182919423,0.1,0.368,9.61311193040283e-05,"NR4A3","Downregulated"
2.96132711276301e-09,2.68683308450062,0.283,0.123,9.93169887078459e-05,"DUSP7","Upregulated"
2.96206085943707e-09,-2.23172743921818,0.017,0.262,9.93415971038004e-05,"IRF6","Downregulated"
2.99381415603511e-09,-1.01685365465558,0.242,0.519,0.000100406539165105,"HAX1","Downregulated"
3.02345538392084e-09,-2.71549139449986,0.075,0.336,0.000101400646665937,"PHLDA3","Downregulated"
3.0567758701454e-09,-1.78745045496038,0.117,0.405,0.000102518149132936,"HIGD1A","Downregulated"
3.08840684788424e-09,-1.58554572836816,0.183,0.487,0.000103578988864342,"BCAS2","Downregulated"
3.0923859723271e-09,-4.64206082488428,0,0.231,0.000103712440739906,"AR","Downregulated"
3.12570252238845e-09,-3.0942566454894,0.033,0.287,0.000104829811195864,"GCHFR","Downregulated"
3.15900526535521e-09,-1.80147770396263,0.183,0.464,0.000105946718589483,"CDK16","Downregulated"
3.17045032220124e-09,-2.97739956612185,0.025,0.275,0.000106330562905985,"COL9A3","Downregulated"
3.18302908308315e-09,-4.52834095932783,0,0.231,0.000106752429388443,"RAB11FIP4","Downregulated"
3.22659979734279e-09,-2.54829878142448,0.067,0.329,0.000108213704003283,"AC027644.3","Downregulated"
3.2293231536964e-09,-6.54977941071222,0,0.231,0.00010830503992867,"C3","Downregulated"
3.27352104018321e-09,-1.46215120605824,0.05,0.308,0.000109787348645665,"SGPL1","Downregulated"
3.2883677165156e-09,-2.93334069275551,0.033,0.292,0.0001102852764765,"COL1A1","Downregulated"
3.3305060024752e-09,2.85077949350118,0.167,0.05,0.000111698510311013,"ZNF608","Upregulated"
3.44598931787854e-09,-1.34782917990038,0.325,0.582,0.00011557158974301,"LSM4","Downregulated"
3.53574586635849e-09,-1.10401034411155,0.125,0.417,0.000118581844865931,"UNC93B1","Downregulated"
3.53752346121851e-09,-3.88498568900449,0.008,0.245,0.000118641461842346,"DSC2","Downregulated"
3.60049999655679e-09,-1.39744443843495,0.067,0.331,0.000120753568884521,"APOO","Downregulated"
3.74981202726733e-09,5.72228805925621,0.017,0.001,0.000125761195770492,"OIT3","Upregulated"
3.76382359881297e-09,-1.34280588506426,0.067,0.34,0.000126231115856989,"HIST3H2A","Downregulated"
3.79136000955006e-09,5.28571080925794,0.017,0.001,0.00012715463200029,"SNTG2","Upregulated"
3.8333559631942e-09,6.78008856893022,0.017,0.001,0.000128563092293607,"AC072022.1","Upregulated"
3.8333559631942e-09,4.78093110636427,0.017,0.001,0.000128563092293607,"LINC02147","Upregulated"
3.8333559631942e-09,5.05049006930702,0.017,0.001,0.000128563092293607,"PGM5-AS1","Upregulated"
3.8333559631942e-09,6.07893136170652,0.017,0.001,0.000128563092293607,"LINC01973","Upregulated"
3.8403115925069e-09,-1.07430875598794,0.45,0.687,0.000128796370189496,"CACYBP","Downregulated"
3.86018915426704e-09,3.82855161787524,0.067,0.01,0.000129463023855808,"PRKD1","Upregulated"
3.86075161921269e-09,-2.08432611906594,0.067,0.334,0.000129481887805155,"TM7SF2","Downregulated"
3.89681011710632e-09,-1.75150144538231,0.175,0.46,0.000130691217707512,"BRIX1","Downregulated"
3.90191338315536e-09,0.67288114263219,0.383,0.17,0.000130862371044265,"HLA-F","Upregulated"
3.94265181598987e-09,-6.05671031489392,0.008,0.239,0.000132228656604668,"CENPV","Downregulated"
3.99109273163489e-09,-2.41643646066284,0.117,0.373,0.000133853268033571,"GOLPH3L","Downregulated"
4.00744112062133e-09,-1.93224999200051,0.167,0.438,0.000134401560303398,"SCNM1","Downregulated"
4.05543444216298e-09,2.13207915110261,0.458,0.271,0.000136011160321262,"ICAM1","Upregulated"
4.07624421019848e-09,-2.00207693456853,0.042,0.302,0.000136709078321637,"POLR3K","Downregulated"
4.07852589091514e-09,-3.64795209482442,0.008,0.244,0.000136785601329512,"TJP3","Downregulated"
4.13211361646466e-09,-2.00887086214702,0.1,0.378,0.000138582826468992,"RUVBL2","Downregulated"
4.14709758939384e-09,2.56409347434179,0.15,0.042,0.000139085358953091,"WNT2B","Upregulated"
4.15984862423455e-09,1.35911345340165,0.642,0.555,0.000139513003159578,"SEPT2","Upregulated"
4.19997916047822e-09,-1.02644146753007,0.492,0.73,0.000140858901084119,"ATP6V0B","Downregulated"
4.2287517437164e-09,0.725247059667219,0.8,0.745,0.000141823875980761,"MYL12A","Upregulated"
4.23572485791841e-09,3.27251670762742,0.033,0.003,0.000142057740284868,"MEDAG","Upregulated"
4.33847194703634e-09,-1.13374169099876,0.483,0.672,0.000145503672159705,"JTB","Downregulated"
4.54351028680755e-09,-3.50278029136299,0.017,0.255,0.000152380247998952,"PRRG4","Downregulated"
4.59846497946393e-09,-2.28892206045495,0.092,0.364,0.000154223318481261,"PRR7","Downregulated"
4.62734839669825e-09,-4.6293212805213,0,0.227,0.000155192010528466,"PRSS22","Downregulated"
4.64891679594578e-09,-1.1500999594107,0.675,0.817,0.00015591537150243,"HSPB1","Downregulated"
4.70015480400326e-09,-1.9462977616295,0.075,0.348,0.000157633791816661,"NAT14","Downregulated"
4.74666248118723e-09,-2.66142725503954,0.217,0.463,0.000159193566294057,"TFPT","Downregulated"
4.76412746469623e-09,-1.72132436927407,0.167,0.453,0.000159779306910982,"ZNF622","Downregulated"
4.80411077689633e-09,-1.92468210609171,0.133,0.418,0.000161120267235549,"PLEKHJ1","Downregulated"
4.82252764719149e-09,1.7026391099172,0.55,0.415,0.000161737932231508,"PNP","Upregulated"
4.91565298040752e-09,-2.50492746147062,0.017,0.258,0.000164861169656907,"GRK6","Downregulated"
5.15188318375351e-09,-4.9754876968038,0.008,0.236,0.000172783858216725,"HNMT","Downregulated"
5.17768174601143e-09,-2.1571862567925,0.092,0.361,0.000173649090397731,"NIPSNAP1","Downregulated"
5.18354674979403e-09,2.37582042070531,0.083,0.015,0.000173845790894592,"LINC00987","Upregulated"
5.19376885445612e-09,-1.10320763330055,0.417,0.693,0.000174188619840749,"CYCS","Downregulated"
5.28938088750261e-09,-1.7336205457693,0.142,0.423,0.000177395256205063,"CNOT3","Downregulated"
5.31036793951724e-09,-1.70490975712275,0.1,0.382,0.000178099119955529,"WDR74","Downregulated"
5.35368571534486e-09,-1.20774851519534,0.6,0.756,0.000179551911521236,"UQCRH","Downregulated"
5.36485375341069e-09,-1.99580994997491,0.142,0.426,0.000179926465181888,"ELOF1","Downregulated"
5.37320718278215e-09,-1.57223158958174,0.05,0.306,0.000180206622496148,"C17orf58","Downregulated"
5.38597650483966e-09,0.837526323196007,0.8,0.712,0.000180634880019312,"PRRC2C","Upregulated"
5.41726691545066e-09,1.53497033948826,0.417,0.237,0.000181684297810384,"PXDC1","Upregulated"
5.44373413256716e-09,1.81522553693481,0.358,0.178,0.000182571955338037,"PPP1R18","Upregulated"
5.5159129091589e-09,-1.07458412573737,0.533,0.742,0.000184992687147371,"NDUFS5","Downregulated"
5.52693866949228e-09,-1.20419304516362,0.442,0.661,0.000185362469097432,"NDUFB4","Downregulated"
5.67688657355577e-09,3.01243647996964,0.108,0.024,0.000190391421903914,"ABCC4","Upregulated"
5.82618606916937e-09,1.97497382658121,0.408,0.239,0.000195398628387802,"RORA","Upregulated"
5.83375974289786e-09,-3.2551927438551,0.025,0.267,0.000195652634257308,"IQCG","Downregulated"
5.92429217230281e-09,-2.5946215530288,0.033,0.283,0.000198688910874692,"WHRN","Downregulated"
5.9922215031676e-09,-1.17240096209419,0.183,0.473,0.000200967124773235,"TMEM183A","Downregulated"
6.04043948723178e-09,1.87901477974496,0.442,0.277,0.00020258425952278,"NUMB","Upregulated"
6.10294514945519e-09,3.3822223708959,0.083,0.015,0.000204680574422428,"SH3RF3","Upregulated"
6.11496856231725e-09,-2.32825381534621,0.033,0.279,0.000205083815642996,"KLF5","Downregulated"
6.2382016103585e-09,-1.79182840463008,0.15,0.43,0.000209216805608203,"POP7","Downregulated"
6.25565629187096e-09,-1.84038920255286,0.125,0.401,0.000209802200716768,"FLAD1","Downregulated"
6.3205739474001e-09,2.13292918118408,0.492,0.351,0.000211979409047904,"AGRN","Upregulated"
6.38284284672942e-09,-1.52257485466393,0.492,0.718,0.000214067783393611,"RBM8A","Downregulated"
6.56909697297159e-09,3.78460951031614,0.158,0.048,0.000220314374279521,"RPH3AL","Upregulated"
6.66290303595667e-09,-1.33499238023377,0.467,0.695,0.000223460442019915,"CLTA","Downregulated"
6.69588982875153e-09,-1.47013616346049,0.225,0.497,0.000224566753076669,"RAB18","Downregulated"
6.80559573314705e-09,-4.02577893449805,0,0.223,0.000228246069698286,"DBNDD1","Downregulated"
6.8699189439261e-09,-1.38753608387674,0.292,0.568,0.000230403341541394,"PTP4A1","Downregulated"
6.97660259449801e-09,3.86257114278439,0.2,0.072,0.000233981297814274,"ZIC2","Upregulated"
6.99735283265874e-09,-3.49987945509948,0.017,0.25,0.000234677219301709,"AVPI1","Downregulated"
7.02435743143430e-09,-2.14312347764165,0.067,0.328,0.000235582899535443,"ZNF581","Downregulated"
7.15181542953148e-09,2.98577405507108,0.133,0.035,0.000239857585875627,"ZNF423","Upregulated"
7.15467526850297e-09,-1.53850384125922,0.017,0.253,0.000239953499155053,"BRI3BP","Downregulated"
7.36275059792926e-09,-1.90314096444925,0.258,0.519,0.000246931929553351,"RBBP7","Downregulated"
7.44176657014837e-09,-3.68399705467378,0.017,0.25,0.000249581967229636,"MAPKAPK3","Downregulated"
7.47060231312952e-09,-1.61203578808325,0.375,0.637,0.000250549060377738,"PSMB4","Downregulated"
7.47539330622242e-09,-1.4450518758318,0.225,0.502,0.000250709740704088,"MRPL27","Downregulated"
7.50794646097348e-09,-1.86002304929094,0.183,0.459,0.000251801508408128,"COPS3","Downregulated"
7.5179861752072e-09,-4.49071490588934,0,0.222,0.000252138220344099,"B9D1","Downregulated"
7.56564788330288e-09,-7.4130167005076,0.117,0.364,0.000253736698710212,"APOE","Downregulated"
7.62981587645779e-09,-2.67591484483788,0.025,0.265,0.000255888764864641,"TMEM68","Downregulated"
7.70430886889974e-09,2.00070851363994,0.233,0.087,0.000258387110845159,"SAMD9L","Upregulated"
7.76594772316556e-09,3.11593949897529,0.275,0.124,0.000260454354739527,"KANK2","Upregulated"
7.77686020078463e-09,-1.53975449441794,0.233,0.511,0.000260820337413915,"PLIN3","Downregulated"
7.7863924855808e-09,-1.61159294421837,0.142,0.415,0.000261140031181409,"RNF139","Downregulated"
7.90000048668672e-09,-2.59513330727664,0.033,0.281,0.000264950216322499,"MFSD3","Downregulated"
7.91566529766253e-09,-0.844404049181594,0.7,0.855,0.000265475582753006,"RPL27","Downregulated"
8.08979187132886e-09,-4.44630618016256,0.008,0.235,0.000271315439780627,"FBP1","Downregulated"
8.43136636200132e-09,-1.65244240073371,0.033,0.281,0.0002827711650488,"CERS6","Downregulated"
8.56267857959476e-09,-2.54721715807093,0.15,0.403,0.000287175114202449,"ARL4C","Downregulated"
8.57203166542698e-09,-1.09888851152552,0.008,0.237,0.00028748879799509,"FAH","Downregulated"
8.79183616089692e-09,2.00083308420844,0.283,0.121,0.000294860601164161,"SCML1","Upregulated"
8.8214953225831e-09,2.07947990775254,0.175,0.056,0.000295855310128792,"TOR4A","Upregulated"
8.82719167315217e-09,-0.837060819701492,0.842,0.944,0.000296046354334178,"RPL32","Downregulated"
9.06280062086475e-09,-6.39386176873996,0.008,0.233,0.000303948207222562,"CFD","Downregulated"
9.07491344334330e-09,-3.26371128503595,0.008,0.236,0.000304354447062847,"LMTK3","Downregulated"
9.26549641780380e-09,-0.757846645147732,0.95,0.954,0.000310746218860304,"RPL28","Downregulated"
9.39539535439009e-09,-2.18020854688325,0.017,0.252,0.000315102769395535,"GPC1","Downregulated"
9.56528555532225e-09,-1.98058250907386,0.125,0.397,0.000320800546954398,"LLPH","Downregulated"
9.76144126432828e-09,1.96276056465409,0.508,0.349,0.000327379217123042,"MOB2","Upregulated"
9.8537969239341e-09,-1.37472565517197,0.242,0.53,0.000330476641234902,"PSMC4","Downregulated"
1.00083723902313e-08,1.66727136299633,0.458,0.287,0.000335660793223578,"MBNL2","Upregulated"
1.00592506578991e-08,-1.30007110837751,0.117,0.401,0.000337367148564621,"CCDC167","Downregulated"
1.00955624196526e-08,3.62302617305551,0.242,0.101,0.00033858497243031,"ACE","Upregulated"
1.0351418688031e-08,-2.33578693401851,0.125,0.393,0.000347165879959183,"GCSH","Downregulated"
1.03592723937439e-08,-1.0945597029437,0.5,0.694,0.000347429277541384,"ATP5MC3","Downregulated"
1.05133352697374e-08,-2.07134806858855,0.1,0.37,0.000352596238276453,"SLC38A1","Downregulated"
1.06390667680217e-08,1.99368059027122,0.275,0.117,0.000356813021265912,"SH2B3","Upregulated"
1.07645584862091e-08,-6.79794459214241,0.025,0.252,0.00036102176251048,"TFF3","Downregulated"
1.08668313816606e-08,-1.84225280990135,0.133,0.407,0.000364451790878134,"TRAPPC6A","Downregulated"
1.0926959567967e-08,-2.74218745874539,0.042,0.287,0.000366468369990478,"PCYT2","Downregulated"
1.09556297404366e-08,2.68800854733489,0.342,0.181,0.000367429910234762,"PAM","Upregulated"
1.09730398363588e-08,-1.89245214106623,0.133,0.406,0.000368013810031801,"TRAP1","Downregulated"
1.11544529418238e-08,-1.62578842848602,0.183,0.439,0.000374098042762887,"MEA1","Downregulated"
1.11679364197609e-08,-0.955385588584723,0.192,0.477,0.00037455025164594,"NAA50","Downregulated"
1.13395088429945e-08,3.70467783175913,0.333,0.172,0.000380304447576348,"DEPP1","Upregulated"
1.15966192995812e-08,1.63822123912035,0.483,0.34,0.000388927418069354,"ADAM10","Upregulated"
1.17888685812896e-08,-4.08083708001126,0.017,0.244,0.000395375074479292,"AQP3","Downregulated"
1.2086776946558e-08,1.45860137812446,0.083,0.016,0.000405366325233662,"CD79B","Upregulated"
1.24641350232205e-08,1.25750193414738,0.642,0.58,0.000418022160408769,"WASF2","Upregulated"
1.28028145605632e-08,-3.67033617388191,0.017,0.245,0.000429380794732167,"C12orf75","Downregulated"
1.28643559713178e-08,-5.28573032129973,0,0.216,0.000431444770566056,"RETREG1","Downregulated"
1.29599878288818e-08,1.41024144184609,0.558,0.422,0.000434652071805037,"MAP4K4","Upregulated"
1.36479342019093e-08,1.92127508984927,0.25,0.1,0.000457724417263636,"SCN1B","Upregulated"
1.36967937902765e-08,-0.64407043485794,0.142,0.421,0.000459363070138295,"ZFPM1","Downregulated"
1.4145467562346e-08,-0.896192745978046,0.783,0.876,0.000474410691105961,"RPL35","Downregulated"
1.43729176852236e-08,3.82999687863238,0.183,0.064,0.00048203891332703,"GATA2-AS1","Upregulated"
1.44066706825869e-08,-4.96922260146257,0.008,0.228,0.000483170921352598,"FAM110C","Downregulated"
1.44892515407969e-08,-0.362175794190818,0.075,0.334,0.000485940518175246,"PHKG2","Downregulated"
1.45184873812183e-08,-1.74906685377148,0.083,0.337,0.000486921029791301,"MIF4GD","Downregulated"
1.46391529330533e-08,-1.31782180421553,0.292,0.587,0.000490967911068741,"UXT","Downregulated"
1.47946646710751e-08,-2.01216975151491,0.1,0.369,0.000496183463738518,"IGSF8","Downregulated"
1.51976108134207e-08,-1.88986816583684,0.092,0.351,0.000509697471460504,"TOMM5","Downregulated"
1.53006750368371e-08,-1.64007735810435,0.142,0.418,0.000513154039385441,"FAM136A","Downregulated"
1.53464445803835e-08,-1.83935353839941,0.108,0.369,0.000514689058336902,"MRPL58","Downregulated"
1.535930053876e-08,2.46299753358637,0.158,0.048,0.000515120221468932,"RCBTB2","Upregulated"
1.57658858379159e-08,1.82607082105748,0.5,0.347,0.000528756279232024,"PICALM","Upregulated"
1.62513149352082e-08,-2.36603301213056,0.067,0.311,0.000545036600297014,"METTL2A","Downregulated"
